Muestreo;Region.Label;Sample.Label;nombreviejo;Effort;Especie;size;AdultJuv;Adultos;Juveniles;Crias;Lat;Lon;RadialDistance;Angle;Area;Length
36;ALTO;RP63 A1;;4,4;G;36;36;36;NA;0;S 50° 27' 36,5'' ; 69° 00' 43,1'';400;90;277;2,2
36;ALTO;RP63 A1;;4,4;G;12;12;12;NA;0;S 50° 27' 36,5'' ; 69° 00' 43,1'';232;320;277;2,2
36;ALTO;RP63 A1;;4,4;CH;0;0;;;0;;;;;277;2,2
36;BAJO;RP63 B1;;7,2;G;5;5;5;NA;0;S 50° 29' 67,1'' ; 69° 00' 42,4'';346;90;338;3,6
36;BAJO;RP63 B1;;7,2;G;1;1;1;NA;0;S 50° 30' 56,6'' ; 68° 98' 77,8'';440;155;338;3,6
36;BAJO;RP63 B1;;7,2;G;1;1;1;NA;0;S 50° 30' 56,6'' ; 68° 98' 77,8'';354;125;338;3,6
36;BAJO;RP63 B1;;7,2;G;2;2;2;NA;0;S 50° 30' 56,6'' ; 68° 98' 77,8'';216;80;338;3,6
36;BAJO;RP63 B1;;7,2;G;30;25;25;NA;5;S 50° 30' 73,5'' ; 68° 98' 47,0'';391;305;338;3,6
36;BAJO;RP63 B1;;7,2;G;10;10;10;NA;0;S 50° 30' 82,3'' ; 68° 98' 36,8'';155;350;338;3,6
36;BAJO;RP63 B1;;7,2;G;12;11;11;NA;1;S 50° 31' 06,0'' ; 68° 98' 14,6'';509;300;338;3,6
36;BAJO;RP63 B1;;7,2;G;15;15;15;NA;0;"S 50° 18' 16,8"" ";" 68° 59' 26,7""";186;0;338;3,6
36;BAJO;RP63 B1;;7,2;G;1;1;1;NA;0;"S 50° 18' 31,4"" ";" 68° 58' 59,5""";376;150;338;3,6
36;BAJO;RP63 B1;;7,2;G;3;3;3;NA;0;"S 50° 18' 37,9"" ";" 68° 58' 53,5""";428;120;338;3,6
36;BAJO;RP63 B1;;7,2;G;18;18;18;NA;0;"S 50° 18' 48,8"" ";" 68° 56' 44""";362;160;338;3,6
36;BAJO;RP63 B1;;7,2;CH;0;0;;;0;;;;;338;3,6
36;BAJO;RP63 B2;;7,2;G;12;12;12;NA;0;S 50° 32' 36,4'' ; 68° 96' 78,9'';236;30;338;3,6
36;BAJO;RP63 B2;;7,2;G;4;4;4;NA;0;S 50° 32' 36,4'' ; 68° 96' 78,9'';240;350;338;3,6
36;BAJO;RP63 B2;;7,2;G;1;1;1;NA;0;S 50° 32' 76,7'' ; 68° 96' 27,1'';465;465;338;3,6
36;BAJO;RP63 B2;;7,2;G;2;2;2;NA;0;"S 50° 19' 03,3"" ";" 68° 58' 38,4""";63;220;338;3,6
36;BAJO;RP63 B2;;7,2;G;23;23;23;NA;0;"S 50° 19' 15,6"" ";" 68° 58' 28,5""";150;0;338;3,6
36;BAJO;RP63 B2;;7,2;G;10;10;10;NA;0;"S 50° 20' 06,9"" ";" 68° 57' 16,7""";1000;135;338;3,6
36;BAJO;RP63 B2;;7,2;CH;0;0;;;0;;;;;338;3,6
36;BAJO;RP63 B3;;7,8;G;6;6;6;NA;0;S 50° 34' 08,2'' ; 69° 94' 78,7'';690;60;338;3,9
36;BAJO;RP63 B3;;7,8;G;19;1;1;NA;0;"S 50° 20' 51,7"" ";" 69° 55' 14,8""";216;20;338;3,9
36;BAJO;RP63 B3;;7,8;CH;0;0;;;0;;;;;338;3,9
36;BAJO;RP63 B4;;6,2;G;6;6;6;NA;0;S 50° 20' 40,6'' ; 68° 53' 01,9'';126;90;338;3,1
36;BAJO;RP63 B4;;6,2;CH;0;0;;;0;;;;;338;3,1
36;BAJO;RP63 B5;;5,8;G;10;10;10;NA;0;S 50° 19' 26,4'' ; 68° 52' 50'';169;270;338;2,9
36;BAJO;RP63 B5;;5,8;CH;0;0;;;0;;;;;338;2,9
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 88,2'' ; 68° 93' 34,6';80;70;277;3,1
36;ALTO;RPT1 A;;6,2;G;2;2;2;NA;0;S 50° 20' 83,6'' ; 68° 92' 68,0';504;300;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 83,6'' ; 68° 92' 68,0';740;300;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 79,8'' ; 68° 92' 42,0';81;330;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 76,6'' ; 68° 91' 14,3'';1000;295;277;3,1
36;ALTO;RPT1 A;;6,2;G;23;23;23;NA;0;S 50° 20' 76,6'' ; 68° 91' 14,3'';1000;300;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 74,1'' ; 68° 91' 86,2'';286;75;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 72,8'' ; 68° 91' 70,8'';189;335;277;3,1
36;ALTO;RPT1 A;;6,2;G;18;16;16;NA;2;S 50° 20' 73,4' ; 68°91 37,5' ;231;10;277;3,1
36;ALTO;RPT1 A;;6,2;G;3;3;3;NA;0;S 50° 20' 76' ; 68°91 06,6' ;680;320;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 20' 77,1' ; 68°90 81,0' ;212;110;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 31,5'' ; 68° 55' 59'';174,8;40;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 31,5'' ; 68° 55' 59'';333;120;277;3,1
36;ALTO;RPT1 A;;6,2;G;6;6;6;NA;0;S 50° 12' 31,1'' ; 68° 55' 56,4'';836;160;277;3,1
36;ALTO;RPT1 A;;6,2;G;2;2;2;NA;0;S 50° 12' 29,8'' ; 68° 55' 33,2'';962;140;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 29,8'' ; 68° 55' 33,2'';560;60;277;3,1
36;ALTO;RPT1 A;;6,2;G;6;6;6;NA;0;S 50° 12' 27,8'' ; 68° 55' 20,8'';184,5;120;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 27,8'' ; 68° 55' 20,8'';107,8;70;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 27,1'' ; 68° 55' 13,2'';39,5;110;277;3,1
36;ALTO;RPT1 A;;6,2;G;23;23;23;NA;0;S 50° 12' 26,1'' ; 68° 54' 54,9'';329;140;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 26,1'' ; 68° 54' 54,9'';120,4;70;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 28'' ; 68° 54' 28,4'';556;30;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 28'' ; 68° 54' 28,4'';623;70;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 30'' ; 68° 54' 18,2'';630;250;277;3,1
36;ALTO;RPT1 A;;6,2;G;1;1;1;NA;0;S 50° 12' 30'' ; 68° 54' 18,2'';262;80;277;3,1
36;ALTO;RPT1 A;;6,2;CH;5;5;5;NA;0;S 50° 12' 31,4'' ; 68° 53' 53,2'';700;150;277;3,1
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 20' 89,4'' ; 68° 89' 69,0'';113;305;338;2,5
36;BAJO;RPT1 B;;5;G;3;3;3;NA;0;S 50° 20' 89,0'' ; 68° 89' 65,2'';176;90;338;2,5
36;BAJO;RPT1 B;;5;G;2;2;2;NA;0;S 50° 21' 00,7'' ; 68° 88' 22,3'';312;315;338;2,5
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 21' 00,7'' ; 68° 88' 22,3'';133;40;338;2,5
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 21' 03,8'' ; 68° 87' 80,4'';256;70;338;2,5
36;BAJO;RPT1 B;;5;G;7;7;7;NA;0;S 50° 21' 05,9'' ; 68° 87' 54,3'';208;310;338;2,5
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 21' 05,9'' ; 68° 87' 54,3'';157;30;338;2,5
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 32,2'' ; 68° 53' 48,0'';190,2;20;338;2,5
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 33,7'' ; 68° 53' 24,4'';319;50;338;2,5
36;BAJO;RPT1 B;;5;G;4;4;4;NA;0;S 50° 12' 36,4'' ; 68° 52' 54,4'';679;120;338;2,5
36;BAJO;RPT1 B;;5;G;5;5;5;NA;0;S 50° 12' 37,0'' ; 68° 52' 42,5'';595;250;338;2,5
36;BAJO;RPT1 B;;5;G;2;2;2;NA;0;S 50° 12' 37,0'' ; 68° 52' 42,5'';778;220;338;2,5
36;BAJO;RPT1 B;;5;G;3;3;3;NA;0;S 50° 12' 38,0'' ; 68° 52' 35,2'';328;130;338;2,5
36;BAJO;RPT1 B;;5;G;1;1;1;NA;0;S 50° 12' 39,3'' ; 68° 52' 11,0'';272;110;338;2,5
36;BAJO;RPT1 B;;5;CH;0;0;;;0;;;;;338;2,5
36;ALTO;TRIANGULO 1;;8;G;22;19;19;NA;3;S 50° 24' 31,7'' ; 69° 00' 55,6'';182;345;277;4
36;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;S 50° 24' 98,2'' ; 69° 00' 28,3'';464;60;277;4
36;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;S 50° 25' 25,4'' ; 69° 00' 04,2'';280;70;277;4
36;ALTO;TRIANGULO 1;;8;G;9;9;9;NA;1;S 50° 25' 25,4'' ; 69° 00' 04,2'';624;60;277;4
36;ALTO;TRIANGULO 1;;8;G;3;3;3;NA;0;S 50° 25' 61,6'' ; 69° 00' 25,6'';158;330;277;4
36;ALTO;TRIANGULO 1;;8;G;6;6;6;NA;1;S 50° 27' 04,4'' ; 69° 02' 17'';221;60;277;4
36;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 14' 44,5"" ";" 69° 00' 18,3""";98,8;40;277;4
36;ALTO;TRIANGULO 1;;8;G;9;9;9;NA;0;"S 50° 14' 52,7"" ";" 69° 00' 15,0""";140;50;277;4
36;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 15' 01,2"" ";" 69° 00' 07,6""";200;120;277;4
36;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 15' 01,2"" ";" 69° 00' 07,6""";311;0;277;4
36;ALTO;TRIANGULO 1;;8;G;15;15;15;NA;0;"S 50° 15' 08,4"" ";" 69° 00' 01,9""";280;60;277;4
36;ALTO;TRIANGULO 1;;8;G;14;14;14;NA;0;"S 50° 15' 58,9"" ";" 69° 00' 41,0""";291;140;277;4
36;ALTO;TRIANGULO 1;;8;G;1;1;1;NA;0;"S 50° 16' 06,2"" ";" 69° 00' 58,5""";428;40;277;4
36;ALTO;TRIANGULO 1;;8;CH;0;0;;;0;;;;;277;4
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 27' 16,9'' ; 69° 02' 48,1'';290;55;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;4;3;3;NA;1;S 50° 27' 26,6'' ; 69° 02' 70,1'';267;20;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;2;2;2;NA;0;S 50° 27' 26,6'' ; 69° 02' 70,1'';342;35;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 27' 26,6'' ; 69° 02' 70,1'';215;310;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;10;10;10;NA;0;S 50° 27' 60,8'' ; 69° 03' 49,0'';354;285;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;10;9;9;NA;1;S 50° 27' 60,8'' ; 69° 03' 49,0'';1000;55;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 28' 11,4'' ; 69° 04' 61,3'';134;90;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;104;104;104;NA;0;S 50° 28' 24,6'' ; 69° 04' 75,8'';148;285;277;3,9
36;ALTO;TRIANGULO 2;;7,8;CH;1;1;1;NA;0;S 50° 28' 28,6'' ; 69° 04' 81,5'';96;330;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;19;19;19;NA;0;S 50° 28' 28,6'' ; 69° 04' 81,5'';555;50;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 28' 28,6'' ; 69° 04' 81,5'';339;35;277;3,9
36;ALTO;TRIANGULO 2;;7,8;CH;1;1;1;NA;0;S 50° 28' 37,9'' ; 69° 04' 96,1'';234;285;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 28' 61,7'' ; 69° 05' 46,6'';162;355;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;S 50° 28' 61,7'' ; 69° 05' 46,6'';171;10;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;40;40;40;NA;0;"S 50° 16' 17,2"" ";" 69° 01' 27,4""";420;110;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;66;66;66;NA;0;"S 50° 16' 20,7"" ";" 69° 01' 35,8""";149;70;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;"S 50° 16' 30,6"" ";" 69° 01' 58,9""";167;80;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;3;3;3;NA;0;"S 50° 16' 40,6"" ";" 69° 02' 18,3""";488;110;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;1;1;1;NA;0;"S 50° 16' 40,6"" ";" 69° 02' 18,3""";464;140;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;10;10;10;NA;0;"S 50° 16' 55,1"" ";" 69° 02 49,4""";548;30;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;2;2;2;NA;0;"S 50° 17' 06,4"" ";" 69° 03' 08,8""";190;0;277;3,9
36;ALTO;TRIANGULO 2;;7,8;G;20;20;20;NA;0;"S 50° 17' 09,5"" ";" 69° 03' 15,8""";250;40;277;3,9
37;ALTO;ANTENA 1;;6,6;G;7;7;7;NA;0;S 50° 14' 57,1'' ; 68° 57' 15,0'';77;40;277;3,3
37;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;S 50° 14' 57,1'' ; 68° 57' 15,0'';130;300;277;3,3
37;ALTO;ANTENA 1;;6,6;G;2;2;2;NA;0;S 50° 15' 28,6'' ; 68° 57' 33,5'';130;80;277;3,3
37;ALTO;ANTENA 1;;6,6;CH;0;0;0;NA;0;0;0;0;0;277;3,3
37;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;"S 50° 14' 34,3"" ";" 68° 56' 51,1""";1001;280;277;3,3
37;ALTO;ANTENA 1;;6,6;G;4;4;4;NA;0;"S 50° 14' 34,3"" ";" 68° 56' 51,1""";229;320;277;3,3
37;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;"S 50° 14' 50,3"" ";" 68° 57' 03,9""";282;70;277;3,3
37;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;"S 50° 14' 58,6"" ";" 68° 57' 17,3""";137;340;277;3,3
37;ALTO;ANTENA 1;;6,6;G;2;2;2;NA;0;"S 50° 15' 14,1"" ";" 68° 57' 30,7""";162;280;277;3,3
37;ALTO;ANTENA 1;;6,6;G;20;16;16;NA;4;"S 50° 15' 14,1"" ";" 68° 57' 30,7""";263;300;277;3,3
37;ALTO;ANTENA 1;;6,6;G;1;1;1;NA;0;"S 50° 15' 40,7"" ";" 68° 57' 38,8""";1001;270;277;3,3
37;ALTO;ANTENA 1;;6,6;G;15;13;13;NA;2;"S 50° 15' 40,7"" ";" 68° 57' 38,8""";1001;130;277;3,3
37;ALTO;ANTENA 2;;6,2;G;1;1;1;NA;0;S 50° 15' 05,5'' ; 68° 58' 24,2'';345;80;277;3,1
37;ALTO;ANTENA 2;;6,2;G;137;118;118;NA;19;S 50° 14' 51,9'' ; 68° 58' 38,3'';151;50;277;3,1
37;ALTO;ANTENA 2;;6,2;G;1;1;1;NA;0;S 50° 14' 42,8'' ; 68° 58' 49,2'';182;20;277;3,1
37;ALTO;ANTENA 2;;6,2;G;11;7;7;NA;4;S 50° 15' 04,2'' ; 68° 59' 11,8'';65;0;277;3,1
37;ALTO;ANTENA 2;;6,2;G;2;2;2;NA;0;S 50° 15' 04,2'' ; 68° 59' 11,8'';163;280;277;3,1
37;ALTO;ANTENA 2;;6,2;G;1;1;1;NA;0;S 50° 15' 04,2'' ; 68° 59' 11,8'';116;90;277;3,1
37;ALTO;ANTENA 2;;6,2;CH;0;0;0;NA;0;0;0;0;0;277;3,1
37;ALTO;ANTENA 2;;6,2;G;62;54;54;NA;8;"S 50° 15' 36,4"" ";" 68° 57' 51,8""";280;310;277;3,1
37;ALTO;ANTENA 2;;6,2;G;1;1;1;NA;0;"S 50° 15' 20,9"" ";" 68° 58' 08,0""";350;120;277;3,1
37;ALTO;ANTENA 2;;6,2;G;1;1;1;NA;0;"S 50° 14' 50,6"" ";" 68° 58' 39,9""";72;80;277;3,1
37;ALTO;ANTENA 2;;6,2;G;8;6;6;NA;2;"S 50° 14' 49,9"" ";" 68° 58' 59,4""";140;80;277;3,1
37;BAJO;CHACRA;;4;G;3;3;3;NA;0;S 50° 16' 21,1'' ; 68° 57' 35,0'';161;300;338;2
37;BAJO;CHACRA;;4;G;42;41;41;NA;1;S 50° 16' 30,1'' ; 68° 57' 42,8'';563;60;338;2
37;BAJO;CHACRA;;4;G;7;4;4;NA;3;S 50° 16' 49,9'' ; 68° 57' 54,4'';180;300;338;2
37;BAJO;CHACRA;;4;G;1;1;1;NA;0;S 50° 16' 55,8'' ; 68° 58' 03,1'';240;90;338;2
37;BAJO;CHACRA;;4;CH;0;0;0;NA;0;0;0;0;0;338;2
37;BAJO;CHACRA;;4;G;1;1;1;NA;0;"S 50° 16' 18,4"" ";" 68° 57' 35,9""";287;350;338;2
37;BAJO;CHACRA;;4;G;6;6;6;NA;0;"S 50° 16' 37,1"" ";" 68° 57' 44,8""";800;290;338;2
37;BAJO;CHACRA;;4;G;8;6;6;NA;2;"S 50° 16' 37,1"" ";" 68° 57' 44,8""";183;40;338;2
37;BAJO;CHACRA;;4;G;1;1;1;NA;0;"S 50° 16' 50,1"" ";" 68° 57' 55,2""";365;50;338;2
37;BAJO;CHACRA;;4;G;20;15;15;NA;5;"S 50° 16' 57,"" ";" 68° 58' 04,4""";125;270;338;2
37;ALTO;COML;;6,8;G;34;25;25;NA;9;S 50° 12' 39,4'' ; 68° 56' 20,6'';200;315;277;3,4
37;ALTO;COML;;6,8;G;1;1;1;NA;0;S 50° 12' 39,4'' ; 68° 56' 20,6'';71;20;277;3,4
37;ALTO;COML;;6,8;CH;1;1;1;NA;0;S 50° 12' 39,4'' ; 68° 56' 20,6'';200;315;277;3,4
37;ALTO;COML;;6,8;G;7;5;5;NA;2;S 50° 13' 04,6'' ; 68° 56 31,0'';140;300;277;3,4
37;ALTO;COML;;6,8;CH;10;2;2;NA;8;S 50° 13' 31,9'' ; 68° 56' 33,0'';130;120;277;3,4
37;ALTO;COML;;6,8;G;5;5;5;NA;0;S 50° 13' 37,8'' ; 68° 56' 59,4'';110;70;277;3,4
37;ALTO;COML;;6,8;G;51;46;46;NA;5;S 50° 13' 52,8'' ; 68° 56' 40,3'';293;70;277;3,4
37;ALTO;COML;;6,8;G;1;1;1;NA;0;"S 50° 12' 54"" ";" 68° 56' 27.5""";196;72;277;3,4
37;ALTO;COML;;6,8;G;3;3;3;NA;0;"S 50° 12' 54"" ";" 68° 56' 27.5""";425;50;277;3,4
37;ALTO;COML;;6,8;G;4;4;4;NA;0;"S 50° 13' 08,1"" ";" 68° 56' 32.2""";380;10;277;3,4
37;ALTO;COML;;6,8;G;2;2;2;NA;0;"S 50° 13' 32,9"" ";" 68° 56' 34.6""";225;55;277;3,4
37;ALTO;COML;;6,8;CH;11;0;0;NA;11;"S 50° 13' 39,1"" ";" 68° 56' 40.4""";94;70;277;3,4
37;BAJO;JACK 1;;5;G;1;1;1;NA;0;S 50° 22' 56,7'' ; 69° 09' 54,3'';99;280;338;2,5
37;BAJO;JACK 1;;5;G;6;5;5;NA;1;S 50° 22' 59,2'' ; 69° 09' 32'';108;0;338;2,5
37;BAJO;JACK 1;;5;CH;1;1;1;NA;0;S 50° 22' 59,2'' ; 69° 09' 32'';126;360;338;2,5
37;BAJO;JACK 1;;5;G;6;6;6;NA;0;S 50° 23' 00,3'' ; 69° 09' 10,5'';80;0;338;2,5
37;BAJO;JACK 1;;5;G;2;2;2;NA;0;S 50° 23' 00,3'' ; 69° 09' 10,5'';164;270;338;2,5
37;BAJO;JACK 1;;5;G;17;16;16;NA;1;S 50° 23' 00,3'' ; 69° 09' 10,5'';233;70;338;2,5
37;BAJO;JACK 1;;5;G;1;1;1;NA;0;S 50° 23' 07,0'' ; 69° 08' 59,3'';216;270;338;2,5
37;BAJO;JACK 1;;5;G;3;3;3;NA;0;S 50° 23' 19,9'' ; 69° 08' 46,4'';330;270;338;2,5
37;BAJO;JACK 1;;5;G;36;36;36;NA;0;"S 50° 22' 56,8"" ";" 69° 09' 44,2""";207;290;338;2,5
37;BAJO;JACK 1;;5;G;3;2;2;NA;1;"S 50° 22' 54,5"" ";" 69° 09' 30,8""";63;0;338;2,5
37;BAJO;JACK 1;;5;G;1;1;1;NA;0;"S 50° 22' 58,9"" ";" 69° 09' 14,8""";469;280;338;2,5
37;BAJO;JACK 1;;5;G;25;25;25;NA;0;"S 50° 22' 58,9"" ";" 69° 09' 14,8""";98;280;338;2,5
37;BAJO;JACK 1;;5;G;1;1;1;NA;0;"S 50° 23' 16,7"" ";" 69° 08' 49,4""";600;300;338;2,5
37;BAJO;JACK 1;;5;G;32;30;30;NA;2;"S 50° 23' 26,4"" ";" 69° 08' 36,4""";240;310;338;2,5
37;BAJO;JACK 1;;5;G;37;30;30;NA;7;"S 50° 23' 26,4"" ";" 69° 08' 36,4""";190;330;338;2,5
37;BAJO;JACK 2;;4,8;CH;1;1;1;NA;0;S 50° 23' 40,8'' ; 69° 08' 10,4'';158;330;338;2,4
37;BAJO;JACK 2;;4,8;G;1;1;1;NA;0;S 50° 23' 52,7'' ; 69° 07' 51,6'';351;270;338;2,4
37;BAJO;JACK 2;;4,8;G;48;48;48;NA;0;"S 50° 24' 29,9"" ";" 69° 07' 48,1""";1001;80;338;2,4
37;ALTO;LAGUNA 1;;7;G;3;3;3;NA;0;S 50° 14' 34,4'' ; 68° 56' 05,8'';137;80;277;3,5
37;ALTO;LAGUNA 1;;7;CABALLO;4;3;3;NA;1;S 50° 14' 34,4'' ; 68° 56' 05,8'';200;305;277;3,5
37;ALTO;LAGUNA 1;;7;G;1;1;1;NA;0;S 50° 14' 48,'' ; 68° 55' 33,6'';180;270;277;3,5
37;ALTO;LAGUNA 1;;7;CH;0;0;0;NA;0;0;0;0;0;277;3,5
37;ALTO;LAGUNA 1;;7;G;19;18;18;NA;1;"S 50° 14' 18,4"" ";" 68° 56' 28.9""";189;300;277;3,5
37;ALTO;LAGUNA 1;;7;G;2;2;2;NA;0;"S 50° 14' 18,4"" ";" 68° 56' 28.9""";128;340;277;3,5
37;ALTO;LAGUNA 1;;7;G;27;27;27;NA;0;"S 50° 14' 22,2"" ";" 68° 56' 18.7""";241;0;277;3,5
37;ALTO;LAGUNA 1;;7;G;14;14;14;NA;0;"S 50° 14' 43,8"" ";" 68° 55' 47.7""";170;0;277;3,5
37;ALTO;LAGUNA 1;;7;G;28;28;28;NA;0;"S 50° 14' 52,0"" ";" 68° 55' 09.7""";1001;280;277;3,5
37;ALTO;LAGUNA 1;;7;G;1;1;1;NA;0;"S 50° 14' 55,3"" ";" 68° 59' 48.2""";220;300;277;3,5
37;ALTO;LAGUNA 2;;7,2;G;20;18;18;NA;2;S 50° 15' 00,7'' ; 68° 54' 16,4'' ;130;270;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 00,7'' ; 68° 54' 16,4'' ;320;330;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;2;2;2;NA;0;S 50° 15' 00,7'' ; 68° 54' 16,4'' ;290;30;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 13,5'' ; 68° 52' 59'';202;250;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;5;5;5;NA;0;S 50° 15' 13,5'' ; 68° 52' 59'';250;75;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;S 50° 15' 13,2'' ; 68° 52' 14'';61;250;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;2;2;2;NA;0;"S 50° 15' 04,8"" ";" 68° 53' 47.""";102;60;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;2;2;2;NA;0;"S 50° 15' 13,7"" ";" 68° 53' 28.5""";180;40;277;3,6
37;ALTO;LAGUNA 2;;7,2;CH;5;5;5;NA;0;"S 50° 15' 13,7"" ";" 68° 53' 28.5""";210;60;277;3,6
37;ALTO;LAGUNA 2;;7,2;CABALLO;3;3;3;NA;0;"S 50° 15' 13,7"" ";" 68° 53' 28.5""";210;60;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;"S 50° 15' 13,2"" ";" 68° 53' 07.5""";218;300;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;1;1;1;NA;0;"S 50° 15' 14,7"" ";" 68° 51' 41.8""";143;75;277;3,6
37;ALTO;LAGUNA 2;;7,2;G;10;10;10;NA;0;"S 50° 15' 14,7"" ";" 68° 51' 41.8""";1001;280;277;3,6
37;ALTO;LAGUNA 3;;6;G;1;1;1;NA;0;S 50° 15' 08,5'' ; 68° 51' 12,5'';120;280;277;3
37;ALTO;LAGUNA 3;;6;CABALLO;18;18;18;NA;0;S 50° 15' 01,5'' ; 68° 50' 59,2'';330;70;277;3
37;ALTO;LAGUNA 3;;6;G;1;1;1;NA;0;S 50° 14' 44,4'' ; 68° 50' 30,4'';140;50;277;3
37;ALTO;LAGUNA 3;;6;G;1;1;1;NA;0;S 50° 14' 27,8'' ; 68° 50' 14,1'';280;80;277;3
37;ALTO;LAGUNA 3;;6;CABALLO;11;11;11;NA;0;S 50° 14' 12,2'' ; 68° 50' 21,4'';400;70;277;3
37;ALTO;LAGUNA 3;;6;CH;0;0;0;NA;0;0;0;0;0;277;3
37;ALTO;LAGUNA 3;;6;G;0;0;0;NA;0;0;0;0;0;277;3
37;ALTO;LIMITE SUR 1;;7;G;1;1;1;NA;0;S 50° 23' 06,3'' ; 69° 10' 49,4'';123;270;277;3,5
37;ALTO;LIMITE SUR 1;;7;G;10;8;8;NA;2;S 50° 23' 06,3'' ; 69° 10' 49,4'';206;80;277;3,5
37;ALTO;LIMITE SUR 1;;7;G;3;3;3;NA;0;S 50° 23' 06,3'' ; 69° 10' 49,4'';158;40;277;3,5
37;ALTO;LIMITE SUR 1;;7;G;4;3;3;NA;1;S 50° 23' 23,8'' ; 69° 10' 55,9'';140;330;277;3,5
37;ALTO;LIMITE SUR 1;;7;G;6;6;6;NA;0;S 50° 23' 34,2'' ; 69° 11' 00,4'';285;80;277;3,5
37;ALTO;LIMITE SUR 1;;7;G;2;2;2;NA;0;S 50° 23' 34,2'' ; 69° 11' 00,4'';281;350;277;3,5
37;ALTO;LIMITE SUR 1;;7;G;18;17;17;NA;1;S 50° 24' 00,3'' ; 69° 11' 14,5'';176;280;277;3,5
